run,job,process,server,release,first_component,ready,start,finish,service,queue_wait,sync_wait
0,40,N01,0,200.0,200.0,200.0,200.0,202.09279169992035,2.0927916999203626,0.0,0.0
0,41,N01,0,205.0,205.0,205.0,205.0,207.5547872591314,2.5547872591314,0.0,0.0
0,42,N01,0,210.0,210.0,210.0,210.0,213.5327417203139,3.5327417203139007,0.0,0.0
0,43,N01,0,215.0,215.0,215.0,215.0,216.38434388218138,1.384343882181377,0.0,0.0
0,44,N01,0,220.0,220.0,220.0,220.0,221.39815468421074,1.3981546842107362,0.0,0.0
0,45,N01,0,225.0,225.0,225.0,225.0,227.3009587491937,2.3009587491937067,0.0,0.0
0,46,N01,0,230.0,230.0,230.0,230.0,232.0590508191752,2.0590508191752157,0.0,0.0
0,47,N01,0,235.0,235.0,235.0,235.0,239.41546798871883,4.415467988718841,0.0,0.0
0,48,N01,0,240.0,240.0,240.0,240.0,241.4175359924129,1.41753599241288,0.0,0.0
0,49,N01,0,245.0,245.0,245.0,245.0,246.97333388791455,1.9733338879145454,0.0,0.0
0,50,N01,0,250.0,250.0,250.0,250.0,255.19824146657623,5.198241466576243,0.0,0.0
0,51,N01,0,255.0,255.0,255.0,255.19824146657623,256.8198684430431,1.62162697646689,0.19824146657623487,0.0
0,52,N01,0,260.0,260.0,260.0,260.0,261.990929544359,1.990929544359022,0.0,0.0
0,53,N01,0,265.0,265.0,265.0,265.0,266.10757752734577,1.1075775273457475,0.0,0.0
0,54,N01,0,270.0,270.0,270.0,270.0,272.2973440748552,2.2973440748551623,0.0,0.0
0,55,N01,0,275.0,275.0,275.0,275.0,277.66464252444,2.6646425244399956,0.0,0.0
0,56,N01,0,280.0,280.0,280.0,280.0,282.40840011170235,2.408400111702324,0.0,0.0
0,57,N01,0,285.0,285.0,285.0,285.0,289.73046578748625,4.7304657874862635,0.0,0.0
0,58,N01,0,290.0,290.0,290.0,290.0,291.69625940067755,1.6962594006775333,0.0,0.0
0,59,N01,0,295.0,295.0,295.0,295.0,300.71193387816527,5.711933878165278,0.0,0.0
0,0,N02,0,0.0,1.2296016683331166,1.2296016683331166,1.2296016683331166,4.350024809685943,3.1204231413528265,0.0,0.0
0,1,N02,0,5.0,7.514482137227234,7.514482137227234,7.514482137227234,9.326920074164246,1.8124379369370118,0.0,0.0
0,2,N02,0,10.0,11.35533683780685,11.35533683780685,11.35533683780685,13.568767023995383,2.213430186188532,0.0,0.0
0,3,N02,0,15.0,17.467234663926543,17.467234663926543,17.467234663926543,20.24495345012764,2.7777187862010964,0.0,0.0
0,4,N02,0,20.0,21.734923245859022,21.734923245859022,21.734923245859022,25.300748977018998,3.565825731159975,0.0,0.0
0,5,N02,0,25.0,28.556275816981717,28.556275816981717,28.556275816981717,33.30086734860653,4.74459153162481,0.0,0.0
0,6,N02,0,30.0,32.44770960763164,32.44770960763164,33.30086734860653,37.171845801311065,3.870978452704534,0.8531577409748934,0.0
0,7,N02,0,35.0,38.12471069081661,38.12471069081661,38.12471069081661,43.96294959765823,5.838238906841616,0.0,0.0
0,8,N02,0,40.0,42.15519810407856,42.15519810407856,43.96294959765823,45.34549714088551,1.3825475432272796,1.8077514935796728,0.0
0,9,N02,0,45.0,46.45848763355604,46.45848763355604,46.45848763355604,47.74452638483085,1.2860387512748062,0.0,0.0
0,10,N02,0,50.0,51.519364618228366,51.519364618228366,51.519364618228366,57.58279051275998,6.063425894531613,0.0,0.0
0,11,N02,0,55.0,57.359795305224594,57.359795305224594,57.58279051275998,59.94995001979496,2.367159507034984,0.2229952075353836,0.0
0,12,N02,0,60.0,62.948371632950426,62.948371632950426,62.948371632950426,65.08878569914032,2.140414066189888,0.0,0.0
0,13,N02,0,65.0,68.23246291239491,68.23246291239491,68.23246291239491,72.72830657518391,4.495843662789002,0.0,0.0
0,14,N02,0,70.0,73.73461758364394,73.73461758364394,73.73461758364394,74.98551089891274,1.250893315268796,0.0,0.0
0,15,N02,0,75.0,76.20513230893356,76.20513230893356,76.20513230893356,80.86497684992224,4.659844540988681,0.0,0.0
0,16,N02,0,80.0,85.83719125145352,85.83719125145352,85.83719125145352,89.63743937830944,3.8002481268559176,0.0,0.0
0,17,N02,0,85.0,88.29239208625822,88.29239208625822,89.63743937830944,91.84113510753954,2.2036957292301067,1.3450472920512198,0.0
0,18,N02,0,90.0,93.88804756790077,93.88804756790077,93.88804756790077,96.65604670519421,2.7679991372934385,0.0,0.0
0,19,N02,0,95.0,99.93644002527215,99.93644002527215,99.93644002527215,104.57244597564817,4.636005950376021,0.0,0.0
0,20,N02,0,100.0,103.21987351742021,103.21987351742021,104.57244597564817,107.57406829106145,3.0016223154132824,1.3525724582279537,0.0
0,21,N02,0,105.0,108.04739395706954,108.04739395706954,108.04739395706954,111.07044154952504,3.0230475924555043,0.0,0.0
0,22,N02,0,110.0,112.23652331074776,112.23652331074776,112.23652331074776,114.92940565299533,2.6928823422475747,0.0,0.0
0,23,N02,0,115.0,117.7194876756636,117.7194876756636,117.7194876756636,120.67291845315107,2.953430777487471,0.0,0.0
0,24,N02,0,120.0,122.78253363325008,122.78253363325008,122.78253363325008,124.88911218062093,2.106578547370847,0.0,0.0
0,25,N02,0,125.0,126.0702913011601,126.0702913011601,126.0702913011601,127.74246189492763,1.6721705937675286,0.0,0.0
0,26,N02,0,130.0,133.5203473053242,133.5203473053242,133.5203473053242,136.88641917187934,3.3660718665551306,0.0,0.0
0,27,N02,0,135.0,139.20056136076224,139.20056136076224,139.20056136076224,140.67890793523915,1.4783465744769069,0.0,0.0
0,28,N02,0,140.0,142.72646258857012,142.72646258857012,142.72646258857012,145.04776444082648,2.321301852256367,0.0,0.0
0,29,N02,0,145.0,146.99303418101078,146.99303418101078,146.99303418101078,149.90535647614868,2.912322295137894,0.0,0.0
0,30,N02,0,150.0,151.07204194582067,151.07204194582067,151.07204194582067,153.77872164152396,2.706679695703283,0.0,0.0
0,31,N02,0,155.0,156.52013355432788,156.52013355432788,156.52013355432788,158.2369063954343,1.7167728411063998,0.0,0.0
0,32,N02,0,160.0,165.8759811330489,165.8759811330489,165.8759811330489,168.9632317804473,3.0872506473983967,0.0,0.0
0,33,N02,0,165.0,168.35040423829784,168.35040423829784,168.9632317804473,171.46588889021484,2.5026571097675268,0.6128275421494607,0.0
0,34,N02,0,170.0,171.48381642667852,171.48381642667852,171.48381642667852,173.74230000956584,2.258483582887327,0.0,0.0
0,35,N02,0,175.0,178.84861527631102,178.84861527631102,178.84861527631102,180.41102034298243,1.5624050666714084,0.0,0.0
0,36,N02,0,180.0,182.29995649196098,182.29995649196098,182.29995649196098,184.07984727588223,1.7798907839212483,0.0,0.0
0,37,N02,0,185.0,187.5828935866687,187.5828935866687,187.5828935866687,190.45165734364812,2.868763756979424,0.0,0.0
0,38,N02,0,190.0,192.24363630188395,192.24363630188395,192.24363630188395,193.40364631260755,1.1600100107235962,0.0,0.0
0,39,N02,0,195.0,199.35442054868884,199.35442054868884,199.35442054868884,205.4726853795574,6.118264830868544,0.0,0.0
0,40,N02,0,200.0,202.09279169992035,202.09279169992035,205.4726853795574,210.84999592774767,5.377310548190293,3.3798936796370356,0.0
0,41,N02,0,205.0,207.5547872591314,207.5547872591314,210.84999592774767,213.46054120518298,2.6105452774352957,3.295208668616283,0.0
0,42,N02,0,210.0,213.5327417203139,213.5327417203139,213.5327417203139,215.94808269846249,2.415340978148583,0.0,0.0
0,43,N02,0,215.0,216.38434388218138,216.38434388218138,216.38434388218138,219.79369967441835,3.409355792236977,0.0,0.0
0,44,N02,0,220.0,221.39815468421074,221.39815468421074,221.39815468421074,223.42324958016897,2.025094895958233,0.0,0.0
0,45,N02,0,225.0,227.3009587491937,227.3009587491937,227.3009587491937,229.8764787806699,2.5755200314762003,0.0,0.0
0,46,N02,0,230.0,232.0590508191752,232.0590508191752,232.0590508191752,236.79765799349013,4.738607174314936,0.0,0.0
0,47,N02,0,235.0,239.41546798871883,239.41546798871883,239.41546798871883,241.36365312407239,1.9481851353535626,0.0,0.0
0,48,N02,0,240.0,241.4175359924129,241.4175359924129,241.4175359924129,242.7156311295345,1.2980951371216156,0.0,0.0
0,49,N02,0,245.0,246.97333388791455,246.97333388791455,246.97333388791455,252.33858821357276,5.365254325658216,0.0,0.0
0,50,N02,0,250.0,255.19824146657623,255.19824146657623,255.19824146657623,259.35517064622786,4.156929179651606,0.0,0.0
0,51,N02,0,255.0,256.8198684430431,256.8198684430431,259.35517064622786,262.60162336127667,3.246452715048812,2.535302203184756,0.0
0,52,N02,0,260.0,261.990929544359,261.990929544359,262.60162336127667,266.3774248357785,3.7758014745018404,0.6106938169176601,0.0
0,53,N02,0,265.0,266.10757752734577,266.10757752734577,266.3774248357785,270.8939566149574,4.516531779178862,0.26984730843275884,0.0
0,54,N02,0,270.0,272.2973440748552,272.2973440748552,272.2973440748552,275.82215281402915,3.524808739173982,0.0,0.0
0,55,N02,0,275.0,277.66464252444,277.66464252444,277.66464252444,279.3292670758352,1.6646245513952043,0.0,0.0
0,56,N02,0,280.0,282.40840011170235,282.40840011170235,282.40840011170235,284.4392244752888,2.030824363586462,0.0,0.0
0,57,N02,0,285.0,289.73046578748625,289.73046578748625,289.73046578748625,290.9183742258448,1.1879084383585177,0.0,0.0
0,58,N02,0,290.0,291.69625940067755,291.69625940067755,291.69625940067755,293.4336042497142,1.7373448490366494,0.0,0.0
0,59,N02,0,295.0,300.71193387816527,300.71193387816527,300.71193387816527,304.841197965297,4.129264087131721,0.0,0.0
0,0,N03,0,0.0,4.350024809685943,4.350024809685943,4.350024809685943,5.392491463887249,1.0424666542013066,0.0,0.0
0,1,N03,0,5.0,9.326920074164246,9.326920074164246,9.326920074164246,11.645099986662451,2.318179912498205,0.0,0.0
0,2,N03,0,10.0,13.568767023995383,13.568767023995383,13.568767023995383,14.976456540904485,1.4076895169091022,0.0,0.0
0,3,N03,0,15.0,20.24495345012764,20.24495345012764,20.24495345012764,22.31447093209763,2.069517481969992,0.0,0.0
0,4,N03,0,20.0,25.300748977018998,25.300748977018998,25.300748977018998,27.221069981964746,1.9203210049457482,0.0,0.0
0,5,N03,0,25.0,33.30086734860653,33.30086734860653,33.30086734860653,36.99953316231704,3.6986658137105155,0.0,0.0
0,6,N03,0,30.0,37.171845801311065,37.171845801311065,37.171845801311065,38.525342848283735,1.3534970469726733,0.0,0.0
0,7,N03,0,35.0,43.96294959765823,43.96294959765823,43.96294959765823,46.56774578077861,2.6047961831203805,0.0,0.0
0,8,N03,0,40.0,45.34549714088551,45.34549714088551,46.56774578077861,48.53261303877474,1.9648672579961313,1.2222486398930954,0.0
0,9,N03,0,45.0,47.74452638483085,47.74452638483085,48.53261303877474,50.42105881474372,1.888445775968979,0.7880866539438927,0.0
0,10,N03,0,50.0,57.58279051275998,57.58279051275998,57.58279051275998,60.408066691129974,2.8252761783699945,0.0,0.0
0,11,N03,0,55.0,59.94995001979496,59.94995001979496,60.408066691129974,61.44929489534631,1.0412282042163379,0.4581166713350129,0.0
0,12,N03,0,60.0,65.08878569914032,65.08878569914032,65.08878569914032,68.13273384677538,3.0439481476350707,0.0,0.0
0,13,N03,0,65.0,72.72830657518391,72.72830657518391,72.72830657518391,77.26337264250596,4.535066067322055,0.0,0.0
0,14,N03,0,70.0,74.98551089891274,74.98551089891274,77.26337264250596,79.82308426778262,2.559711625276663,2.2778617435932205,0.0
0,15,N03,0,75.0,80.86497684992224,80.86497684992224,80.86497684992224,83.6693987591566,2.804421909234368,0.0,0.0
0,16,N03,0,80.0,89.63743937830944,89.63743937830944,89.63743937830944,93.57387090762467,3.9364315293152354,0.0,0.0
0,17,N03,0,85.0,91.84113510753954,91.84113510753954,93.57387090762467,95.90777764032207,2.3339067326974057,1.7327358000851234,0.0
0,18,N03,0,90.0,96.65604670519421,96.65604670519421,96.65604670519421,98.85061325262501,2.194566547430792,0.0,0.0
0,19,N03,0,95.0,104.57244597564817,104.57244597564817,104.57244597564817,107.82846839419284,3.2560224185446685,0.0,0.0
0,20,N03,0,100.0,107.57406829106145,107.57406829106145,107.82846839419284,109.62374965488598,1.795281260693143,0.2544001031313883,0.0
0,21,N03,0,105.0,111.07044154952504,111.07044154952504,111.07044154952504,115.31010666657107,4.239665117046029,0.0,0.0
0,22,N03,0,110.0,114.92940565299533,114.92940565299533,115.31010666657107,119.83368346651382,4.523576799942745,0.38070101357574515,0.0
0,23,N03,0,115.0,120.67291845315107,120.67291845315107,120.67291845315107,124.93895368266658,4.266035229515513,0.0,0.0
0,24,N03,0,120.0,124.88911218062093,124.88911218062093,124.93895368266658,128.49305064948535,3.5540969668187854,0.049841502045651964,0.0
0,25,N03,0,125.0,127.74246189492763,127.74246189492763,128.49305064948535,131.26896557583362,2.7759149263482596,0.7505887545577252,0.0
0,26,N03,0,130.0,136.88641917187934,136.88641917187934,136.88641917187934,145.42165395419656,8.53523478231723,0.0,0.0
0,27,N03,0,135.0,140.67890793523915,140.67890793523915,145.42165395419656,146.95392378158715,1.5322698273905955,4.742746018957405,0.0
0,28,N03,0,140.0,145.04776444082648,145.04776444082648,146.95392378158715,148.17880786013478,1.2248840785476371,1.9061593407606665,0.0
0,29,N03,0,145.0,149.90535647614868,149.90535647614868,149.90535647614868,151.65605443148922,1.7506979553405473,0.0,0.0
0,30,N03,0,150.0,153.77872164152396,153.77872164152396,153.77872164152396,156.2744878781282,2.4957662366042532,0.0,0.0
0,31,N03,0,155.0,158.2369063954343,158.2369063954343,158.2369063954343,160.82614340677614,2.589237011341847,0.0,0.0
0,32,N03,0,160.0,168.9632317804473,168.9632317804473,168.9632317804473,170.93876209883484,1.975530318387528,0.0,0.0
0,33,N03,0,165.0,171.46588889021484,171.46588889021484,171.46588889021484,173.43640482258863,1.970515932373791,0.0,0.0
0,34,N03,0,170.0,173.74230000956584,173.74230000956584,173.74230000956584,176.88215385304275,3.13985384347692,0.0,0.0
0,35,N03,0,175.0,180.41102034298243,180.41102034298243,180.41102034298243,181.7044459969806,1.2934256539981888,0.0,0.0
0,36,N03,0,180.0,184.07984727588223,184.07984727588223,184.07984727588223,187.1022197535227,3.022372477640468,0.0,0.0
0,37,N03,0,185.0,190.45165734364812,190.45165734364812,190.45165734364812,192.79405236304345,2.3423950193953256,0.0,0.0
0,38,N03,0,190.0,193.40364631260755,193.40364631260755,193.40364631260755,195.088664115299,1.685017802691449,0.0,0.0
0,39,N03,0,195.0,205.4726853795574,205.4726853795574,205.4726853795574,209.0711943466048,3.598508967047436,0.0,0.0
0,40,N03,0,200.0,210.84999592774767,210.84999592774767,210.84999592774767,214.70147230818543,3.851476380437762,0.0,0.0
0,41,N03,0,205.0,213.46054120518298,213.46054120518298,214.70147230818543,217.8625018307274,3.161029522541993,1.2409311030024526,0.0
0,42,N03,0,210.0,215.94808269846249,215.94808269846249,217.8625018307274,219.09734698491084,1.2348451541834398,1.9144191322649249,0.0
0,43,N03,0,215.0,219.79369967441835,219.79369967441835,219.79369967441835,223.85136552264245,4.057665848224107,0.0,0.0
0,44,N03,0,220.0,223.42324958016897,223.42324958016897,223.85136552264245,230.72495682873785,6.873591306095379,0.4281159424734824,0.0
0,45,N03,0,225.0,229.8764787806699,229.8764787806699,230.72495682873785,234.84342550032093,4.118468671583089,0.8484780480679319,0.0
0,46,N03,0,230.0,236.79765799349013,236.79765799349013,236.79765799349013,242.15784468638938,5.360186692899256,0.0,0.0
0,47,N03,0,235.0,241.36365312407239,241.36365312407239,242.15784468638938,243.1177523211544,0.9599076347650213,0.7941915623169962,0.0
0,48,N03,0,240.0,242.7156311295345,242.7156311295345,243.1177523211544,245.4256063606031,2.30785403944871,0.4021211916198979,0.0
0,49,N03,0,245.0,252.33858821357276,252.33858821357276,252.33858821357276,253.97883360763203,1.6402453940592652,0.0,0.0
0,50,N03,0,250.0,259.35517064622786,259.35517064622786,259.35517064622786,262.94052532025484,3.5853546740269584,0.0,0.0
0,51,N03,0,255.0,262.60162336127667,262.60162336127667,262.94052532025484,268.5557356125873,5.61521029233247,0.33890195897816966,0.0
0,52,N03,0,260.0,266.3774248357785,266.3774248357785,268.5557356125873,271.0765546922172,2.520819079629902,2.1783107768087575,0.0
0,53,N03,0,265.0,270.8939566149574,270.8939566149574,271.0765546922172,273.9265014111729,2.8499467189557106,0.18259807725979726,0.0
0,54,N03,0,270.0,275.82215281402915,275.82215281402915,275.82215281402915,277.8748015111778,2.0526486971486584,0.0,0.0
0,55,N03,0,275.0,279.3292670758352,279.3292670758352,279.3292670758352,281.6685129014394,2.339245825604171,0.0,0.0
0,56,N03,0,280.0,284.4392244752888,284.4392244752888,284.4392244752888,285.50951636857826,1.0702918932894256,0.0,0.0
0,57,N03,0,285.0,290.9183742258448,290.9183742258448,290.9183742258448,298.0126492858886,7.094275060043807,0.0,0.0
0,58,N03,0,290.0,293.4336042497142,293.4336042497142,298.0126492858886,300.82290201727767,2.8102527313890953,4.579045036174364,0.0
0,59,N03,0,295.0,304.841197965297,304.841197965297,304.841197965297,307.93202064437423,3.0908226790772324,0.0,0.0
0,0,N04,0,0.0,5.392491463887249,5.392491463887249,5.392491463887249,7.10491792988318,1.7124264659959307,0.0,0.0
0,1,N04,0,5.0,11.645099986662451,11.645099986662451,11.645099986662451,13.458228967937583,1.8131289812751321,0.0,0.0
0,2,N04,0,10.0,14.976456540904485,14.976456540904485,14.976456540904485,17.372925305159338,2.3964687642548537,0.0,0.0
0,3,N04,0,15.0,22.31447093209763,22.31447093209763,22.31447093209763,26.407373233921785,4.092902301824154,0.0,0.0
0,4,N04,0,20.0,27.221069981964746,27.221069981964746,27.221069981964746,29.353758748604662,2.1326887666399155,0.0,0.0
0,5,N04,0,25.0,36.99953316231704,36.99953316231704,36.99953316231704,40.14750120464514,3.147968042328095,0.0,0.0
0,6,N04,0,30.0,38.525342848283735,38.525342848283735,40.14750120464514,43.21543801274713,3.067936808101989,1.6221583563614033,0.0
0,7,N04,0,35.0,46.56774578077861,46.56774578077861,46.56774578077861,51.22755218256658,4.659806401787976,0.0,0.0
0,8,N04,0,40.0,48.53261303877474,48.53261303877474,51.22755218256658,53.72966581225569,2.5021136296891084,2.694939143791842,0.0
0,9,N04,0,45.0,50.42105881474372,50.42105881474372,53.72966581225569,57.33404877434118,3.604382962085487,3.3086069975119656,0.0
0,10,N04,0,50.0,60.408066691129974,60.408066691129974,60.408066691129974,62.24822800654829,1.8401613154183107,0.0,0.0
0,11,N04,0,55.0,61.44929489534631,61.44929489534631,62.24822800654829,66.83421968697942,4.585991680431139,0.7989331112019755,0.0
0,12,N04,0,60.0,68.13273384677538,68.13273384677538,68.13273384677538,69.64183948717988,1.5091056404044993,0.0,0.0
0,13,N04,0,65.0,77.26337264250596,77.26337264250596,77.26337264250596,78.5489709290785,1.2855982865725386,0.0,0.0
0,14,N04,0,70.0,79.82308426778262,79.82308426778262,79.82308426778262,82.81325249642356,2.9901682286409343,0.0,0.0
0,15,N04,0,75.0,83.6693987591566,83.6693987591566,83.6693987591566,85.30573593801759,1.6363371788609835,0.0,0.0
0,16,N04,0,80.0,93.57387090762467,93.57387090762467,93.57387090762467,96.54652163086355,2.9726507232388806,0.0,0.0
0,17,N04,0,85.0,95.90777764032207,95.90777764032207,96.54652163086355,97.73574502301202,1.1892233921484563,0.6387439905414851,0.0
0,18,N04,0,90.0,98.85061325262501,98.85061325262501,98.85061325262501,102.89017514215362,4.039561889528606,0.0,0.0
0,19,N04,0,95.0,107.82846839419284,107.82846839419284,107.82846839419284,110.71859669892423,2.8901283047313964,0.0,0.0
0,20,N04,0,100.0,109.62374965488598,109.62374965488598,110.71859669892423,113.82864120373887,3.110044504814639,1.0948470440382465,0.0
0,21,N04,0,105.0,115.31010666657107,115.31010666657107,115.31010666657107,117.68673854135807,2.3766318747869914,0.0,0.0
0,22,N04,0,110.0,119.83368346651382,119.83368346651382,119.83368346651382,121.22034751395347,1.3866640474396528,0.0,0.0
0,23,N04,0,115.0,124.93895368266658,124.93895368266658,124.93895368266658,128.1044564597255,3.165502777058913,0.0,0.0
0,24,N04,0,120.0,128.49305064948535,128.49305064948535,128.49305064948535,129.49978375413832,1.0067331046529768,0.0,0.0
0,25,N04,0,125.0,131.26896557583362,131.26896557583362,131.26896557583362,133.3240950313994,2.0551294555657704,0.0,0.0
0,26,N04,0,130.0,145.42165395419656,145.42165395419656,145.42165395419656,148.32675211141185,2.905098157215292,0.0,0.0
0,27,N04,0,135.0,146.95392378158715,146.95392378158715,148.32675211141185,149.3955855596065,1.068833448194658,1.3728283298246993,0.0
0,28,N04,0,140.0,148.17880786013478,148.17880786013478,149.3955855596065,152.2990495977297,2.903464038123186,1.21677769947172,0.0
0,29,N04,0,145.0,151.65605443148922,151.65605443148922,152.2990495977297,156.04307454742252,3.7440249496928177,0.6429951662404676,0.0
0,30,N04,0,150.0,156.2744878781282,156.2744878781282,156.2744878781282,169.23882415932584,12.964336281197637,0.0,0.0
0,31,N04,0,155.0,160.82614340677614,160.82614340677614,169.23882415932584,172.62333026558537,3.3845061062595128,8.412680752549704,0.0
0,32,N04,0,160.0,170.93876209883484,170.93876209883484,172.62333026558537,176.70706577736937,4.083735511783987,1.6845681667505232,0.0
0,33,N04,0,165.0,173.43640482258863,173.43640482258863,176.70706577736937,180.73305678881303,4.025991011443673,3.2706609547807375,0.0
0,34,N04,0,170.0,176.88215385304275,176.88215385304275,180.73305678881303,183.4711277797003,2.7380709908872936,3.8509029357702786,0.0
0,35,N04,0,175.0,181.7044459969806,181.7044459969806,183.4711277797003,187.48687848296873,4.01575070326843,1.7666817827197008,0.0
0,36,N04,0,180.0,187.1022197535227,187.1022197535227,187.48687848296873,190.44804613970348,2.9611676567347467,0.38465872944604484,0.0
0,37,N04,0,185.0,192.79405236304345,192.79405236304345,192.79405236304345,195.10064208167154,2.306589718628092,0.0,0.0
0,38,N04,0,190.0,195.088664115299,195.088664115299,195.10064208167154,198.4021307460239,3.3014886643523536,0.011977966372541005,0.0
0,39,N04,0,195.0,209.0711943466048,209.0711943466048,209.0711943466048,212.56541562139984,3.4942212747950196,0.0,0.0
0,40,N04,0,200.0,214.70147230818543,214.70147230818543,214.70147230818543,216.64634431137029,1.9448720031848492,0.0,0.0
0,41,N04,0,205.0,217.8625018307274,217.8625018307274,217.8625018307274,220.86590740590026,3.0034055751728523,0.0,0.0
0,42,N04,0,210.0,219.09734698491084,219.09734698491084,220.86590740590026,222.09333923740866,1.2274318315083832,1.7685604209894166,0.0
0,43,N04,0,215.0,223.85136552264245,223.85136552264245,223.85136552264245,227.19237699148778,3.34101146884531,0.0,0.0
0,44,N04,0,220.0,230.72495682873785,230.72495682873785,230.72495682873785,232.32996369121167,1.6050068624738205,0.0,0.0
0,45,N04,0,225.0,234.84342550032093,234.84342550032093,234.84342550032093,236.4731512109637,1.629725710642758,0.0,0.0
0,46,N04,0,230.0,242.15784468638938,242.15784468638938,242.15784468638938,247.17264185983586,5.014797173446489,0.0,0.0
0,47,N04,0,235.0,243.1177523211544,243.1177523211544,247.17264185983586,248.70032330419994,1.5276814443640734,4.054889538681465,0.0
0,48,N04,0,240.0,245.4256063606031,245.4256063606031,248.70032330419994,252.38888295305867,3.6885596488587344,3.274716943596843,0.0
0,49,N04,0,245.0,253.97883360763203,253.97883360763203,253.97883360763203,255.68784445024136,1.7090108426093285,0.0,0.0
0,50,N04,0,250.0,262.94052532025484,262.94052532025484,262.94052532025484,268.11363005708745,5.173104736832621,0.0,0.0
0,51,N04,0,255.0,268.5557356125873,268.5557356125873,268.5557356125873,269.84576197929454,1.2900263667072325,0.0,0.0
0,52,N04,0,260.0,271.0765546922172,271.0765546922172,271.0765546922172,273.45284620209577,2.376291509878546,0.0,0.0
